row,cpu_float,fpga_mode1_cpu_scale_float,diff,abs_diff,rel_diff,large_diff_gt_1,large_diff_gt_16,catastrophic_gt_1e6
322,-0.461671978,-0.45703125,0.00464072824,0.00464072824,0.0100520033,0,0,0
323,-0.507125497,-0.5,0.00712549686,0.00712549686,0.0140507565,0,0,0
324,0.608581841,0.609375,0.000793159008,0.000793159008,0.00130329063,0,0,0
325,0.821547329,0.83203125,0.0104839206,0.0104839206,0.0127611888,0,0,0
326,-0.411907852,-0.40234375,0.0095641017,0.0095641017,0.0232190323,0,0,0
327,0.182369009,0.18359375,0.00122474134,0.00122474134,0.00671573174,0,0,0
328,-0.249652147,-0.25390625,-0.00425410271,0.00425410271,0.0170401206,0,0,0
329,-0.997097969,-1.0078125,-0.0107145309,0.0107145309,0.0107457153,0,0,0
330,0.239683092,0.24609375,0.00641065836,0.00641065836,0.0267463938,0,0,0
331,0.232493609,0.2265625,-0.00593110919,0.00593110919,0.0255108483,0,0,0
332,-0.294916123,-0.28515625,0.00975987315,0.00975987315,0.0330937253,0,0,0
333,-0.802684069,-0.8125,-0.00981593132,0.00981593132,0.0122288852,0,0,0
334,0.14712815,0.1328125,-0.0143156499,0.0143156499,0.0973005498,0,0,0
335,-0.819196105,-0.8125,0.006696105,0.006696105,0.00817399517,0,0,0
336,0.0147393504,0.015625,0.000885649584,0.000885649584,0.0600874231,0,0,0
337,0.640942156,0.63671875,-0.00422340631,0.00422340631,0.00658937203,0,0,0
338,-1.55908072,-1.56640625,-0.00732553005,0.00732553005,0.00469862141,0,0,0
339,0.400064528,0.40234375,0.00227922201,0.00227922201,0.00569713597,0,0,0
340,0.783987343,0.79296875,0.00898140669,0.00898140669,0.0114560608,0,0,0
341,-0.931767941,-0.94140625,-0.00963830948,0.00963830948,0.0103441094,0,0,0
342,-0.131973714,-0.12109375,0.0108799636,0.0108799636,0.082440384,0,0,0
343,0.80109185,0.80078125,-0.000310599804,0.000310599804,0.000387720589,0,0,0
344,-0.387623966,-0.37890625,0.00871771574,0.00871771574,0.0224901361,0,0,0
345,-0.44358629,-0.45703125,-0.0134449601,0.0134449601,0.0303096836,0,0,0
346,1.40080452,1.4140625,0.0132579803,0.0132579803,0.00946454709,0,0,0
347,-0.31228289,-0.32421875,-0.0119358599,0.0119358599,0.0382213061,0,0,0
348,-1.15081728,-1.16796875,-0.017151475,0.017151475,0.0149037344,0,0,0
349,0.398924649,0.3984375,-0.000487148762,0.000487148762,0.00122115483,0,0,0
350,0.758012533,0.765625,0.00761246681,0.00761246681,0.0100426662,0,0,0
351,0.0346222781,0.03125,-0.00337227806,0.00337227806,0.0974019693,0,0,0
352,-0.500244558,-0.50390625,-0.00366169214,0.00366169214,0.00731980405,0,0,0
353,0.00507387239,-0.01171875,-0.0167926224,0.0167926224,3.30962647,0,0,0
354,0.146367952,0.140625,-0.00574295223,0.00574295223,0.0392364048,0,0,0
355,1.0812,1.1015625,0.0203624964,0.0203624964,0.0188332374,0,0,0
356,0.1762885,0.16796875,-0.00831975043,0.00831975043,0.0471939486,0,0,0
357,-2.1445601,-2.16015625,-0.0155961514,0.0155961514,0.00727242448,0,0,0
358,0.181617185,0.18359375,0.00197656453,0.00197656453,0.010883136,0,0,0
359,-1.0149852,-1.03515625,-0.0201710463,0.0201710463,0.0198732417,0,0,0
360,-0.0677812174,-0.0859375,-0.0181562826,0.0181562826,0.267865986,0,0,0
361,0.717701554,0.734375,0.0166734457,0.0166734457,0.0232317258,0,0,0
362,-0.374191701,-0.3828125,-0.00862079859,0.00862079859,0.0230384548,0,0,0
363,1.02028811,1.01953125,-0.000756859779,0.000756859779,0.000741809859,0,0,0
364,-0.513951421,-0.515625,-0.00167357922,0.00167357922,0.00325629845,0,0,0
365,-3.55060077,-3.57421875,-0.0236179829,0.0236179829,0.00665182723,0,0,0
366,2.76732683,2.78125,0.0139231682,0.0139231682,0.0050312699,0,0,0
367,0.0883205682,0.08984375,0.0015231818,0.0015231818,0.0172460597,0,0,0
368,-0.201042116,-0.19921875,0.00182336569,0.00182336569,0.00906957073,0,0,0
369,1.22407079,1.23828125,0.0142104626,0.0142104626,0.0116091836,0,0,0
370,0.438582838,0.4453125,0.00672966242,0.00672966242,0.015344108,0,0,0
371,-3.23874307,-3.25,-0.0112569332,0.0112569332,0.00347571048,0,0,0
372,1.37444973,1.3828125,0.00836277008,0.00836277008,0.00608444958,0,0,0
373,0.542910099,0.54296875,5.86509705e-05,5.86509705e-05,0.000108030723,0,0,0
374,0.645369768,0.64453125,-0.000838518143,0.000838518143,0.00129928327,0,0,0
375,-0.795499206,-0.80078125,-0.00528204441,0.00528204441,0.00663991161,0,0,0
376,1.0747081,1.06640625,-0.00830185413,0.00830185413,0.00772475252,0,0,0
377,0.899457157,0.90234375,0.00288659334,0.00288659334,0.00320926163,0,0,0
378,0.232579842,0.234375,0.00179515779,0.00179515779,0.0077184582,0,0,0
379,-0.346122622,-0.34765625,-0.00153362751,0.00153362751,0.00443087915,0,0,0
380,0.938356936,0.9375,-0.000856935978,0.000856935978,0.000913230291,0,0,0
381,-0.935760975,-0.9375,-0.00173902512,0.00173902512,0.0018584074,0,0,0
382,0.00841256417,0.01171875,0.00330618583,0.00330618583,0.393005718,0,0,0
383,-0.542205751,-0.55078125,-0.00857549906,0.00857549906,0.01581595,0,0,0
384,-0.17357941,-0.17578125,-0.00220184028,0.00220184028,0.0126849163,0,0,0
385,-0.256629437,-0.2578125,-0.00118306279,0.00118306279,0.00461000423,0,0,0
386,0.757023036,0.75,-0.00702303648,0.00702303648,0.00927717671,0,0,0
387,-0.849039495,-0.8359375,0.013101995,0.013101995,0.0154315495,0,0,0
388,-0.597115517,-0.60546875,-0.00835323334,0.00835323334,0.0139893088,0,0,0
389,-0.929553866,-0.94140625,-0.0118523836,0.0118523836,0.0127506152,0,0,0
390,-2.30574393,-2.31640625,-0.0106623173,0.0106623173,0.00462424171,0,0,0
391,1.98224664,1.98828125,0.00603461266,0.00603461266,0.00304432987,0,0,0
392,-2.6651206,-2.67578125,-0.0106606483,0.0106606483,0.00400006226,0,0,0
393,2.43570566,2.44140625,0.00570058823,0.00570058823,0.00234042574,0,0,0
394,-0.157668576,-0.15625,0.00141857564,0.00141857564,0.00899719959,0,0,0
395,-0.301523447,-0.29296875,0.00855469704,0.00855469704,0.0283715815,0,0,0
396,-0.631892204,-0.6328125,-0.000920295715,0.000920295715,0.00145641252,0,0,0
397,-0.807927907,-0.80859375,-0.000665843487,0.000665843487,0.000824137255,0,0,0
398,0.264582038,0.26953125,0.00494921207,0.00494921207,0.018705775,0,0,0
399,-0.0852803588,-0.0859375,-0.000657141209,0.000657141209,0.00770565718,0,0,0
400,-2.12980843,-2.1328125,-0.0030040741,0.0030040741,0.00141049029,0,0,0
401,-2.70592308,-2.71875,-0.0128269196,0.0128269196,0.00474031197,0,0,0
402,0.366309404,0.3671875,0.000878095627,0.000878095627,0.00239714191,0,0,0
403,0.227069467,0.2265625,-0.000506967306,0.000506967306,0.00223265291,0,0,0
404,0.299005091,0.30859375,0.00958865881,0.00958865881,0.032068547,0,0,0
405,0.216757804,0.22265625,0.00589844584,0.00589844584,0.0272121498,0,0,0
406,0.549634933,0.546875,-0.00275993347,0.00275993347,0.00502139384,0,0,0
407,-0.334115446,-0.3359375,-0.00182205439,0.00182205439,0.00545336772,0,0,0
408,-1.31700647,-1.3125,0.00450646877,0.00450646877,0.00342175143,0,0,0
409,0.451580524,0.4609375,0.00935697556,0.00935697556,0.0207205029,0,0,0
410,-0.133365259,-0.13671875,-0.00335349143,0.00335349143,0.025145165,0,0,0
411,-1.36420345,-1.359375,0.00482845306,0.00482845306,0.00353939367,0,0,0
412,-0.452054799,-0.453125,-0.0010702014,0.0010702014,0.00236741519,0,0,0
413,0.132764965,0.13671875,0.0039537847,0.0039537847,0.0297803317,0,0,0
414,-0.315128684,-0.31640625,-0.00127756596,0.00127756596,0.00405410875,0,0,0
415,-0.394939065,-0.39453125,0.00040781498,0.00040781498,0.00103260228,0,0,0
416,0.912005663,0.9140625,0.00205683708,0.00205683708,0.00225528981,0,0,0
417,1.37169361,1.375,0.00330638885,0.00330638885,0.0024104427,0,0,0
418,-0.744878531,-0.75,-0.0051214695,0.0051214695,0.00687557674,0,0,0
