layer,point,len,cpu_min,cpu_max,cpu_mean,cpu_absmax,cpu_checksum,cpu_hash,fpga_min,fpga_max,fpga_mean,fpga_absmax,fpga_checksum,fpga_hash,checksum_abs_diff,mean_abs_diff,absmax_abs_diff,hash_match,large_divergence
1,residual_after_attention,576,-48.9365005,47.1566086,-0.163562616,48.9365005,-94.2120671,9bcb496bc3bdfe94,-49.7500153,47.5753021,-0.16403307,49.7500153,-94.4830484,cd7f7fe36110120e,0.27098130000000253,0.00047045400000000903,0.8135148000000001,no,no
1,after_post_attention_rmsnorm,576,-0.363119632,0.504320204,-0.00592336469,0.504320204,-3.41185806,dc06b0fa39dcce92,-0.371660024,0.513144612,-0.0058270409,0.513144612,-3.35637556,a63b3893e95da566,0.0554825000000001,9.632379000000003e-05,0.008824408000000061,no,no
1,gate_proj_output,1536,-4.73721409,10.2254515,-0.356597622,10.2254515,-547.733947,baef4cd243d8d776,-4.67578125,10.578125,-0.358184814,10.578125,-550.171875,2d19b9b0d221ccaa,2.4379280000000563,0.001587192000000015,0.35267349999999986,no,yes
1,up_proj_output,1536,-4.14121914,3.47207808,-0.0142194391,4.14121914,-21.8410585,7ade67cf373ba60e,-4.2578125,3.53125,-0.0144704183,4.2578125,-22.2265625,3137bdfb21185745,0.38550400000000096,0.00025097919999999933,0.11659336000000042,no,no
1,silu_swiglu_output,1536,-31.162262,8.47272301,-0.00268250457,31.162262,-4.12032702,7381b988c76785e7,-32.5186386,9.10284519,-0.00247841651,32.5186386,-3.80684776,97394431598aff23,0.31347926000000026,0.00020408806000000003,1.3563766000000044,no,yes
1,down_proj_output,576,-48.2733269,215.602951,0.361148764,215.602951,208.021688,024d46927d2c41f3,-50.1445312,226.265625,0.378044976,226.265625,217.753906,e0532076d140711b,9.732217999999989,0.016896211999999966,10.66267400000001,no,yes
1,residual_after_mlp,576,-97.2098236,262.759552,0.197586136,262.759552,113.809614,fdedd111b8a15b38,-99.8945465,273.840942,0.214011932,273.840942,123.270873,1ea44c23ff5e748f,9.461258999999998,0.016425795999999993,11.081389999999999,no,yes
2,after_input_rmsnorm,576,-0.855969429,4.57731199,0.0070550374,4.57731199,4.06370154,6035fa29263daf89,-0.88738054,4.59021711,0.00715812384,4.59021711,4.12307933,4f603a82f7593bc0,0.0593777900000001,0.0001030864399999996,0.012905120000000103,no,no
2,q_proj_output,576,-6.48196316,6.78983068,-0.0053353033,6.78983068,-3.0731347,fd582676f026de0f,-6.4609375,6.7578125,-0.00469970703,6.7578125,-2.70703125,374cc074d9eff3b1,0.3661034500000002,0.0006355962700000002,0.032018179999999674,no,no
2,k_proj_output,192,-14.1584921,8.26633167,-0.0779520985,14.1584921,-14.9668029,03f80ea270d6f206,-14.1328125,8.2578125,-0.0778605143,14.1328125,-14.9492188,fde6f77be54bf8c0,0.01758409999999877,9.158419999999445e-05,0.025679600000000136,no,no
2,v_proj_output,192,-1.14423859,2.05153465,0.0136614914,2.05153465,2.62300636,a42b2dbb437c3127,-1.1640625,2.05078125,0.0124715169,2.05078125,2.39453125,d481b96163d2f22c,0.2284751100000002,0.0011899744999999996,0.0007533999999997931,no,no
2,attention_output,576,-1.14423859,2.05153465,0.0136614914,2.05153465,7.86901907,7f7c5a62a51d85bb,-1.1640625,2.05078125,0.0124715169,2.05078125,7.18359375,1b94f5d7955e9c24,0.6854253200000002,0.0011899744999999996,0.0007533999999997931,no,no
2,o_proj_output,576,-6.02161646,9.47265816,0.0166706706,9.47265816,9.60230626,29a81d6939647ae6,-6.04296875,9.45703125,0.0159437391,9.45703125,9.18359375,b3bec6ba306e8437,0.41871251000000065,0.0007269314999999998,0.01562690999999994,no,no
2,residual_after_attention,576,-87.7371674,259.301483,0.214256811,259.301483,123.411923,2e07a91958b9c857,-90.4375153,270.430786,0.229955672,270.430786,132.454467,c11fbf4eeeb20448,9.042543999999992,0.01569886100000001,11.129302999999993,no,yes
2,after_post_attention_rmsnorm,576,-0.262245685,1.38625002,0.00413881855,1.38625002,2.38395949,9e47d5501b2cc9ba,-0.27367413,1.40440762,0.00424717926,1.40440762,2.44637526,9d908c75d7fce071,0.06241576999999987,0.00010836070999999982,0.018157599999999885,no,no
2,gate_proj_output,1536,-1.75277185,12.6044683,-0.22748834,12.6044683,-349.422091,7f46af93e0496cb8,-1.75390625,12.6796875,-0.22631073,12.6796875,-347.613281,ec3c7d0d5e2871bc,1.8088100000000509,0.0011776100000000234,0.07521919999999938,no,yes
2,up_proj_output,1536,-4.94604063,5.42497301,0.00370089871,5.42497301,5.68458042,894c49ad17cebdbe,-4.9609375,5.33984375,0.00373586019,5.33984375,5.73828125,89d33902a7cb5711,0.053700830000000366,3.4961479999999837e-05,0.08512926000000043,no,no
2,silu_swiglu_output,1536,-36.7629128,68.3786697,0.0269818751,68.3786697,41.4441602,c866d9567e75bb38,-37.1670151,67.7073441,0.0261946029,67.7073441,40.23491,f618042c2dc5c587,1.2092501999999996,0.0007872722000000013,0.671325600000003,no,yes
2,down_proj_output,576,-114.094261,548.912415,0.572159406,548.912415,329.563818,89f7217ad04650c0,-113.589844,546.9375,0.573031955,546.9375,330.066406,dc79ddd19c3a3f31,0.5025879999999461,0.0008725490000000002,1.97491500000001,no,yes
2,residual_after_mlp,576,-150.294342,808.213867,0.786416154,808.213867,452.975705,6abf2dd956ceeee5,-152.29689,817.368286,0.802987627,817.368286,462.520873,24d14f18f5da5f9a,9.54516799999999,0.01657147300000006,9.154418999999962,no,yes
3,after_input_rmsnorm,576,-2.31040454,4.0591712,0.00293732198,4.0591712,1.69189746,42662666d5c18bb7,-2.31375194,4.05802631,0.0030113842,4.05802631,1.7345573,4a4169876916a79d,0.042659840000000004,7.406221999999973e-05,0.001144889999999954,no,no
