layer,point,len,cpu_min,cpu_max,cpu_mean,cpu_absmax,cpu_checksum,cpu_hash,fpga_min,fpga_max,fpga_mean,fpga_absmax,fpga_checksum,fpga_hash,checksum_abs_diff,mean_abs_diff,absmax_abs_diff,hash_match,large_divergence
7,attention_output,576,-0.322906733,0.389731884,-0.01010822,0.389731884,-5.82233473,e9206f8dc1db0c6b,-3.99609375,8388608.0,174762.663,8388608.0,100663294.0,c849a55f8bf2b8d1,100663299.82233474,174762.67310822,8388607.610268116,no,yes
7,o_proj_output,576,-2.60998678,1.40985346,-0.0071483945,2.60998678,-4.11747523,825521ccb9068cb1,-128.664062,8388608.0,58254.1412,8388608.0,33554385.3,268b6505b1753ae5,33554389.41747523,58254.1483483945,8388605.39001322,no,yes
7,residual_after_attention,576,-136.087463,783.561035,0.731138856,783.561035,421.135981,75f1ce96c68890b3,-2687.93262,16777250.0,1194217.83,16777250.0,687869468.0,9698bdbb263f04fc,687869046.864019,1194217.0988611442,16776466.438965,no,yes
7,after_post_attention_rmsnorm,576,-0.629139721,1.56372643,0.00163106292,1.56372643,0.93949224,256f872e0ef88909,-0.000113168528,1.142362,0.0774240524,1.142362,44.5962542,76266b2a777124ee,43.65676196,0.07579298948,0.4213644299999999,no,yes
7,gate_proj_output,1536,-0.897698224,1.85407925,-0.117451279,1.85407925,-180.405164,609541767e58ff71,-4.82421875,8388608.0,191146.522,8388608.0,293601058.0,34f4d1642e8389e5,293601238.405164,191146.63945127898,8388606.14592075,no,yes
7,up_proj_output,1536,-1.47342634,2.256042,-0.0012573867,2.256042,-1.93134598,89bf6a3623f49802,-3.2890625,8388608.0,174762.68,8388608.0,268435477.0,05f2f25ee7315d21,268435478.931346,174762.6812573867,8388605.743958,no,yes
7,silu_swiglu_output,1536,-0.190352798,1.87319458,0.00313363418,1.87319458,4.81326211,0a7829f95743b550,-18612224.0,70368744200000.0,183251963000.0,70368744200000.0,281475016000000.0,f00c3d945028db8c,281475015999995.2,183251962999.99686,70368744199998.12,no,yes
7,down_proj_output,576,-9.23144245,4.56173038,-0.00632926355,9.23144245,-3.6456558,d6d753cd08f403c8,-735.804688,8388608.0,72821.9463,8388608.0,41945441.0,0596d2d2ff049133,41945444.6456558,72821.95262926354,8388598.76855755,no,yes
7,residual_after_mlp,576,-135.551346,774.32959,0.724809602,774.32959,417.490331,e4655b37cc50c280,-1668.20215,16777272.0,1267039.78,16777272.0,729814912.0,f1d27489387bcd39,729814494.509669,1267039.0551903981,16776497.67041,no,yes
8,after_input_rmsnorm,576,-2.32924986,5.70886898,0.00459205097,5.70886898,2.64502136,3367eaad527b2566,-0.000138052594,1.49378455,0.104257815,1.49378455,60.0525015,aa2232862a76c375,57.40748014,0.09966576403,4.21508443,no,yes
8,q_proj_output,576,-5.76305008,4.78455544,-0.0732908208,5.76305008,-42.2155128,38d913dbf9dc34a6,-4.546875,8388608.0,174762.578,8388608.0,100663245.0,9f37e689a9175a3a,100663287.2155128,174762.6512908208,8388602.23694992,no,yes
8,k_proj_output,192,-5.60912132,6.47646999,-0.065957376,6.47646999,-12.6638162,d58b6e7987b8fcfc,-2.90625,8388608.0,131072.045,8388608.0,25165832.7,8e6824a1315e9292,25165845.363816198,131072.11095737602,8388601.52353001,no,yes
8,v_proj_output,192,-0.440594733,1.06150889,0.00780105777,1.06150889,1.49780309,91090e98c554f40f,-2.921875,8388608.0,174762.631,8388608.0,33554425.2,26ddaaa189b5f16c,33554423.70219691,174762.62319894222,8388606.93849111,no,yes
8,attention_output,576,-0.440594733,1.06150889,0.00780105777,1.06150889,4.49340927,ecf3f94361b62db7,-2.921875,8388608.0,174762.631,8388608.0,100663276.0,47c1f01ed7d45a30,100663271.50659072,174762.62319894222,8388606.93849111,no,yes
8,o_proj_output,576,-1.58777511,1.25421929,-0.0137068222,1.58777511,-7.89512957,1eef89a4413fcfac,-183.863281,8388608.0,14563.3156,8388608.0,8388469.79,00ff83ecf3962557,8388477.68512957,14563.3293068222,8388606.41222489,no,yes
8,residual_after_attention,576,-134.297119,773.416992,0.711102791,773.416992,409.595208,630d27e74cec23f0,-1758.81152,16777376.0,1281603.09,16777376.0,738203382.0,712261240fa2a355,738202972.404792,1281602.3788972092,16776602.583008,no,yes
8,after_post_attention_rmsnorm,576,-1.20258152,2.04621959,0.00130100851,2.04621959,0.749380905,f0abebde4608d467,-0.000125191553,1.1651932,0.0818204323,1.1651932,47.128569,8d1e0db6a2db4ea7,46.379188094999996,0.08051942378999999,0.8810263900000002,no,yes
8,gate_proj_output,1536,-0.848999619,4.3450098,-0.00102208299,4.3450098,-1.56991948,a5fafe9035e7b21c,-4.15234375,8388608.0,202069.254,8388608.0,310378374.0,0bdd3bb4dcaacc7f,310378375.56991947,202069.25502208297,8388603.6549902,no,yes
8,up_proj_output,1536,-3.43487,3.98140717,0.000756626891,3.98140717,1.16217891,fd168066ccdfdc23,-3.76953125,8388608.0,163839.985,8388608.0,251658218.0,dc9582e63aad6701,251658216.8378211,163839.9842433731,8388604.01859283,no,yes
8,silu_swiglu_output,1536,-9.02573586,17.0777302,0.00719342104,17.0777302,11.0490947,eed644afb727208b,-19922944.0,18251776.0,49136.3021,19922944.0,75473360.1,aa9f83b98da64b49,75473349.05090529,49136.29490657896,19922926.9222698,no,yes
8,down_proj_output,576,-118.400299,62.1708374,-0.056848419,118.400299,-32.7446893,656c59ec05df2e39,-882.246094,647.550781,-0.0969170464,882.246094,-55.8242188,28fd7567ebd8d1ce,23.0795295,0.0400686274,763.845795,no,yes
8,residual_after_mlp,576,-100.386322,655.016724,0.654254417,655.016724,376.850544,01e6c159b1ab8668,-1671.68127,16777872.0,1281602.99,16777872.0,738203324.0,7ebea02c9eccd64a,738202947.149456,1281602.335745583,16777216.983276,no,yes
9,after_input_rmsnorm,576,-1.40522134,3.83924174,0.00197595232,3.83924174,1.13814854,c6c68f898015975f,-0.000135850481,1.16518152,0.0909244886,1.16518152,52.3725054,0c9e9018834dc239,51.23435686,0.08894853628,2.67406022,no,yes
9,q_proj_output,576,-5.20926428,5.68103886,0.00707550265,5.68103886,4.07548953,9f2d83201f951f12,-4.73046875,8388608.0,145635.556,8388608.0,83886080.4,da0d391e22786512,83886076.32451047,145635.54892449736,8388602.31896114,no,yes
9,k_proj_output,192,-2.72332883,4.86353111,0.0890632895,4.86353111,17.1001516,ccc3c7aabf707837,-5.84765625,8388608.0,218453.45,8388608.0,41943062.3,8c19dea528efa146,41943045.1998484,218453.36093671052,8388603.13646889,no,yes
9,v_proj_output,192,-0.719145298,0.77580601,0.00518501826,0.77580601,0.995523506,f289609a5314a021,-2.703125,8388608.0,262144.015,8388608.0,50331650.9,bdcd89cec96e64d8,50331649.90447649,262144.0098149818,8388607.22419399,no,yes
9,attention_output,576,-0.719145298,0.77580601,0.00518501826,0.77580601,2.98657052,25deba3862fd044d,-2.703125,8388608.0,262144.015,8388608.0,150994953.0,4eb9f6111a491410,150994950.0134295,262144.0098149818,8388607.22419399,no,yes
9,o_proj_output,576,-3.24196887,1.88035822,-0.00294889306,3.24196887,-1.6985624,28c115022e09a5b1,-207.476562,8388608.0,29124.8736,8388608.0,16775927.2,f8f2cc03c72a519b,16775928.8985624,29124.87654889306,8388604.75803113,no,yes
9,residual_after_attention,576,-99.7495651,653.380615,0.651305489,653.380615,375.151961,a15d7d57c2751b11,-1626.84998,16777890.0,1310727.86,16777890.0,754979248.0,a65d751c00d677b6,754978872.848039,1310727.208694511,16777236.619385,no,yes
9,after_post_attention_rmsnorm,576,-2.08234572,2.45019627,0.000841038038,2.45019627,0.48443791,5470533dc027a7fd,-0.000121973833,1.16255677,0.08552519,1.16255677,49.2625095,707fa416287c152c,48.77807159,0.084684151962,1.2876395000000003,no,yes
9,gate_proj_output,1536,-1.66526127,10.7568665,-0.0159914625,10.7568665,-24.5628863,d92fb95f6ece94f4,-3.71484375,8388608.0,174762.584,8388608.0,268435330.0,8e0affd26d21fa30,268435354.5628863,174762.5999914625,8388597.2431335,no,yes
9,up_proj_output,1536,-9.11505795,4.48286867,-0.00153314969,9.11505795,-2.35491792,bf6de2fdf836d2ba,-4.6640625,8388608.0,147455.995,8388608.0,226492409.0,d6abc68c16ac4a3f,226492411.3549179,147455.99653314968,8388598.88494205,no,yes
9,silu_swiglu_output,1536,-98.0473633,7.15036058,-0.0629937258,98.0473633,-96.7583628,04061ed0fc78692a,-13598720.0,14420228.0,13330.7847,14420228.0,20476085.3,05cfede5a06584b3,20476182.0583628,13330.8476937258,14420129.9526367,no,yes
9,down_proj_output,576,-552.555908,92.5738907,-0.620369493,552.555908,-357.332828,887b9fc2a1e1be25,-713.554688,8388608.0,101932.588,8388608.0,58713170.7,15dc7b3ee3ba90b4,58713528.032828,101933.208369493,8388055.444092,no,yes
9,residual_after_mlp,576,-28.2646942,100.824707,0.0309359904,100.824707,17.8191305,784e8426d61a62a9,-1756.23499,16777440.0,1412660.45,16777440.0,813692421.0,29574d34883ccd02,813692403.1808695,1412660.4190640096,16777339.175293,no,yes
10,after_input_rmsnorm,576,-0.739546597,2.88348436,0.00125812802,2.88348436,0.724681738,37f91204bafdb873,-0.000135414084,1.23782825,0.0970874137,1.23782825,55.9223503,b91ffa48b2ff8afe,55.197668562,0.09582928568,1.6456561100000002,no,yes
10,q_proj_output,576,-7.20772648,8.0426054,0.0166386666,8.0426054,9.58387198,aa574c9b8bfd7e3e,-4.875,8388608.0,58254.1992,8388608.0,33554418.7,baeefeec39fa85d6,33554409.11612802,58254.1825613334,8388599.9573946,no,yes
10,k_proj_output,192,-9.25933361,7.63254786,-0.0661729626,9.25933361,-12.7052088,539869d9902e960d,-3.79296875,8388608.0,87381.368,8388608.0,16777222.6,b5c2d99673d0cad6,16777235.305208802,87381.4341729626,8388598.74066639,no,yes
10,v_proj_output,192,-1.6291821,2.04594851,-0.00596219926,2.04594851,-1.14474226,70a511779618c866,-2.22265625,8388608.0,174762.679,8388608.0,33554434.4,86f90406aba31a49,33554435.54474226,174762.68496219927,8388605.95405149,no,yes
10,attention_output,576,-1.6291821,2.04594851,-0.00596219926,2.04594851,-3.43422677,30216a4a0b037f8a,-2.22265625,8388608.0,174762.679,8388608.0,100663303.0,5b3dc9511759ff01,100663306.43422677,174762.68496219927,8388605.95405149,no,yes
10,o_proj_output,576,-5.18641233,8.67813206,-0.0353614686,8.67813206,-20.3682059,0ead8832f9d86559,-173.121094,8388608.0,29128.3364,8388608.0,16777921.7,8222af761ad82a11,16777942.0682059,29128.3717614686,8388599.32186794,no,yes
10,residual_after_attention,576,-28.3566494,109.502838,-0.0044254932,109.502838,-2.54908408,c8f95c7637108c3b,-1727.52966,16777436.0,1441788.8,16777436.0,830470346.0,85dd159e88f4c01f,830470348.5490841,1441788.8044254933,16777326.497162,no,yes
10,after_post_attention_rmsnorm,576,-0.635204554,2.08756876,-0.000575055417,2.08756876,-0.33123192,3ea920fa891deb04,-0.000138318836,1.15736604,0.0917199153,1.15736604,52.8306712,e2d3cdeef428849a,53.16190312,0.09229497071699999,0.9302027199999998,no,yes
10,gate_proj_output,1536,-3.45337868,3.94727445,-0.53929412,3.94727445,-828.355768,8b52054431d119d0,-4.19140625,8388608.0,218453.265,8388608.0,335544216.0,4b34cde14b8be6b4,335545044.355768,218453.80429412003,8388604.05272555,no,yes
10,up_proj_output,1536,-8.10222435,11.245615,-0.00146442243,11.245615,-2.24935285,e9fd9b64c507538f,-4.515625,8388608.0,196607.974,8388608.0,301989848.0,092eb7b3da4b2b4e,301989850.2493529,196607.97546442243,8388596.754385,no,yes
10,silu_swiglu_output,1536,-15.0760221,2.60034609,-0.0266204049,15.0760221,-40.888942,28d7acc31912837c,-21626880.0,16187392.0,10475.0637,21626880.0,16089697.8,153252ce58da77f4,16089738.688942,10475.090320404901,21626864.9239779,no,yes
10,down_proj_output,576,-76.1509705,22.4666309,0.10104572,76.1509705,58.2023347,4862dd9b5a7551e2,-586.117188,8388425.5,14581.2496,8388425.5,8398799.77,5459a8f93f0ed73c,8398741.5676653,14581.14855428,8388349.3490295,no,yes
10,residual_after_mlp,576,-26.6376534,33.3518677,0.0966202298,33.3518677,55.6532524,cbb716981820e63d,-1945.67383,16777588.0,1456370.04,16777588.0,838869145.0,af2944e69e327cd8,838869089.3467476,1456369.9433797703,16777554.6481323,no,yes
11,after_input_rmsnorm,576,-0.887739182,1.67942965,0.00832155485,1.67942965,4.79321559,b8cbabc4a3c441ad,-0.000162624405,1.12913585,0.0949251168,1.12913585,54.6768673,f0399528e4be1166,49.883651709999995,0.08660356195,0.5502938000000002,no,yes
11,q_proj_output,576,-9.34282398,7.10442638,-0.12785305,9.34282398,-73.6433566,bf0bd038dc071405,-3.984375,8388608.0,218453.375,8388608.0,125829144.0,2a0620607bcfff99,125829217.6433566,218453.50285305,8388598.65717602,no,yes
11,k_proj_output,192,-20.0727386,13.1039724,-0.161011291,20.0727386,-30.9141679,5a48f9c75b1963ac,-3.19921875,8388608.0,43690.6091,8388608.0,8388596.95,8b69abad15ccbc85,8388627.8641679,43690.770111291,8388587.9272614,no,yes
11,v_proj_output,192,-4.96074247,2.87962461,0.0262347501,4.96074247,5.03707201,15a14ecc86ef7d8a,-2.2578125,8388608.0,262144.01,8388608.0,50331650.0,276316b2155a92eb,50331644.96292799,262143.9837652499,8388603.03925753,no,yes
11,attention_output,576,-4.96074247,2.87962461,0.0262347501,4.96074247,15.111216,cb6da6da1a36f256,-2.2578125,8388608.0,262144.01,8388608.0,150994950.0,93f458196e54766f,150994934.888784,262143.9837652499,8388603.03925753,no,yes
11,o_proj_output,576,-12.2091513,19.031601,-0.197302833,19.031601,-113.646432,4b1f7b9abca2e00b,-169.371094,8388608.0,29126.7777,8388608.0,16777023.9,3e699f79a7a118cb,16777137.546432,29126.975002832998,8388588.968399,no,yes
11,residual_after_attention,576,-28.9110222,40.7367096,-0.100682593,40.7367096,-57.9931735,b9a24d60ff922bf7,-1943.04492,16777684.0,1485496.81,16777684.0,855646164.0,0cc904bd77529584,855646221.9931735,1485496.910682593,16777643.2632904,no,yes
11,after_post_attention_rmsnorm,576,-1.15132332,0.634213448,-0.00083903308,1.15132332,-0.483283054,68e50801567ee555,-0.000187012993,1.1366806,0.0976357415,1.1366806,56.2381871,efc6da2e226702a5,56.721470153999995,0.09847477458,0.014642719999999887,no,yes
11,gate_proj_output,1536,-5.27604389,47.532505,-0.726196519,47.532505,-1115.43785,ed893001c589e2a4,-4.0625,8388608.0,158378.681,8388608.0,243269654.0,34842c1cc6c74495,243270769.43785,158379.40719651902,8388560.467495,no,yes
11,up_proj_output,1536,-12.6602783,67.2799225,0.101658626,67.2799225,156.147649,7be5fa46d20a3daa,-4.89453125,8388608.0,141994.698,8388608.0,218103855.0,554ab375ea9a0390,218103698.852351,141994.596341374,8388540.7200775,no,yes
11,silu_swiglu_output,1536,-7.14621449,3197.98315,2.80753407,3197.98315,4312.37232,b424bb50f32b5f7b,-41058304.0,19398656.0,-17448.5524,41058304.0,-26800976.5,5817f19607225cea,26805288.87232,17451.359934070002,41055106.01685,no,yes
11,down_proj_output,576,-794.492188,25855.5137,47.9599849,25855.5137,27624.9513,868856bb03e1ff10,-677.796875,8388608.0,29139.1815,8388608.0,16784168.5,401a92b0e1fa7883,16756543.5487,29091.2215151,8362752.4863,no,yes
11,residual_after_mlp,576,-821.874146,25896.25,47.8593015,25896.25,27566.9577,02c016336ed605f2,-2113.04492,16777708.0,1514636.0,16777708.0,872430337.0,f2cdc765f01e9596,872402770.0423,1514588.1406985,16751811.75,no,yes
12,after_input_rmsnorm,576,-0.343188196,2.43535471,0.00587790805,2.43535471,3.38567504,f3866f37798777a4,-0.000230786871,1.24249864,0.114329123,1.24249864,65.8535751,12017cbfb00fcfc5,62.46790006,0.10845121495,1.19285607,no,yes
12,q_proj_output,576,-0.652215779,0.667456627,-0.002294736,0.667456627,-1.32176793,9c5ef3849eb78827,-7.18359375,8388608.0,174762.69,8388608.0,100663310.0,87bd91063fa4d047,100663311.32176793,174762.692294736,8388607.332543373,no,yes
12,k_proj_output,192,-2.57771325,2.94664145,0.0183573886,2.94664145,3.52461862,722f8119a3091ce5,-4.1953125,8388608.0,218453.372,8388608.0,41943047.5,7c3c88428528e405,41943043.97538138,218453.35364261142,8388605.05335855,no,yes
12,v_proj_output,192,-1.72102964,1.16307926,-0.00790211371,1.72102964,-1.51720583,d21acf4066467215,-3.3828125,8388608.0,87381.3197,8388608.0,16777213.4,1227bb6f780da077,16777214.917205831,87381.3276021137,8388606.27897036,no,yes
12,attention_output,576,-1.72102964,1.16307926,-0.00790211371,1.72102964,-4.55161749,2d9e1fdabbedd21d,-3.3828125,8388608.0,87381.3197,8388608.0,50331640.2,59198ab831c74e67,50331644.75161749,87381.3276021137,8388606.27897036,no,yes
12,o_proj_output,576,-8.62622166,6.76045847,-0.00519815242,8.62622166,-2.99413579,6ce6af23dc22708a,-129.351562,8388608.0,14565.2014,8388608.0,8389556.0,74643814366c7444,8389558.99413579,14565.20659815242,8388599.37377834,no,yes
12,residual_after_attention,576,-826.882141,25887.623,47.8541022,25887.623,27563.9629,82f43fd01b11e1ae,-2033.6543,16777686.0,1529201.2,16777686.0,880819893.0,ef521d762525e2c4,880792329.0371,1529153.3458978,16751798.377,no,yes
12,after_post_attention_rmsnorm,576,-0.117021352,0.227666751,0.000605824866,0.227666751,0.348955123,fc8ce8001526b74a,-0.0001930695,1.07226622,0.0949534421,1.07226622,54.6931826,d9b17a05097c5ba6,54.344227477,0.094347617234,0.8445994689999999,no,yes
12,gate_proj_output,1536,-0.395755976,0.724139094,0.10381091,0.724139094,159.453558,351b2f133aade17d,-3.25,8388608.0,152917.408,8388608.0,234881138.0,98d2ae8c0a037e2a,234880978.546442,152917.30418909,8388607.275860906,no,yes
12,up_proj_output,1536,-0.363160104,0.407041818,0.000188271712,0.407041818,0.289185349,988f07edc5afc3c9,-5.15625,8388608.0,174762.622,8388608.0,268435387.0,b2770b9473836732,268435386.71081465,174762.62181172828,8388607.592958182,no,yes
12,silu_swiglu_output,1536,-0.113488272,0.0496779643,-9.7615023e-05,0.113488272,-0.149936675,0b371f96f20814bc,-18087936.0,70368744200000.0,91626031900.0,70368744200000.0,140737585000000.0,2e9535f230ae87ae,140737585000000.16,91626031900.00009,70368744199999.89,no,yes
12,down_proj_output,576,-1.579252,0.786401331,-0.000946617732,1.579252,-0.545251814,2c9dd60a3967db73,-609.042969,8388608.0,72813.5318,8388608.0,41940594.3,9a476937911de943,41940594.84525181,72813.53274661773,8388606.420748,no,yes
12,residual_after_mlp,576,-826.868164,25886.043,47.8531539,25886.043,27563.4166,92d8bcc3936e9e26,-2145.51807,16778064.0,1602014.73,16778064.0,922760483.0,2e312ce056e87568,922732919.5834,1601966.8768461,16752177.957,no,yes
13,after_input_rmsnorm,576,-0.138917699,2.51681209,0.00608833156,2.51681209,3.50687898,9393ac6a8902b5e1,-0.000226128832,1.92464471,0.11984657,1.92464471,69.0316242,ad452e69b151a208,65.52474522,0.11375823843999999,0.5921673800000002,no,yes
13,q_proj_output,576,-0.577381432,0.625936329,-0.000834402655,0.625936329,-0.480615929,0189e3a69c47971a,-5.296875,8388608.0,145635.694,8388608.0,83886160.0,944ed5f004e47dcf,83886160.48061593,145635.69483440265,8388607.374063671,no,yes
13,k_proj_output,192,-2.9411242,4.59024239,0.0229287058,4.59024239,4.40231151,80bd5488f5a4a795,-4.55859375,8388608.0,87381.5614,8388608.0,16777259.8,95ed322810cac2ca,16777255.39768849,87381.5384712942,8388603.40975761,no,yes
13,v_proj_output,192,-0.583335936,1.29328418,0.00483348486,1.29328418,0.928029093,9d83e5e4b8ed5630,-4.640625,8388608.0,174762.615,8388608.0,33554422.1,82f4e28d5bf2e56d,33554421.171970908,174762.61016651514,8388606.70671582,no,yes
13,attention_output,576,-0.583335936,1.29328418,0.00483348486,1.29328418,2.78408728,cdf24afbb8867650,-4.640625,8388608.0,174762.615,8388608.0,100663266.0,b3ee6adb7c495e4d,100663263.21591271,174762.61016651514,8388606.70671582,no,yes
13,o_proj_output,576,-11.8335142,8.63004398,0.017180475,11.8335142,9.89595361,84de6bb393eb5afa,-249.167969,8388608.0,29127.7443,8388608.0,16777580.7,01a6d2b7751e0f5a,16777570.80404639,29127.727119525,8388596.1664858,no,yes
13,residual_after_attention,576,-828.064758,25874.209,47.8703335,25874.209,27573.3121,ae6385a717e14d55,-2163.64307,16778056.0,1631142.48,16778056.0,939538066.0,7eccd9a9ee054caf,939510492.6879,1631094.6096665,16752181.791,no,yes
13,after_post_attention_rmsnorm,576,-0.115932569,0.265958369,0.000619997064,0.265958369,0.357118309,f952e1be30aa356f,-0.000173290478,1.53196681,0.100706946,1.53196681,58.0072009,855dff48daaa304d,57.650082591,0.10008694893600001,1.2660084409999999,no,yes
13,gate_proj_output,1536,-0.409936965,0.962646127,0.127522196,0.962646127,195.874093,4245e1696bfcb33e,-9.67578125,8388608.0,169301.35,8388608.0,260046874.0,84e296a0a1be4210,260046678.125907,169301.222477804,8388607.037353873,no,yes
13,up_proj_output,1536,-0.516377032,0.413003355,0.000176361083,0.516377032,0.270890624,77d56cd9060fd937,-5.24609375,8388608.0,229375.973,8388608.0,352321494.0,ce86531d5b0e83cc,352321493.72910935,229375.9728236389,8388607.483622968,no,yes
13,silu_swiglu_output,1536,-0.100025222,0.198906526,0.000222908326,0.198906526,0.342387189,5a995cdb605a765f,-30179328.0,70368744200000.0,45812998500.0,70368744200000.0,70368765700000.0,0b131e96ae43c1c9,70368765699999.66,45812998499.99978,70368744199999.8,no,yes
13,down_proj_output,576,-2.10767865,1.26726651,-0.00126748985,2.10767865,-0.730074155,5f92df571cd28823,-640.5,940.773438,10.1800334,940.773438,5863.69922,6f97bb9e636e78ed,5864.429294155,10.181300889849998,938.66575935,no,yes
13,residual_after_mlp,576,-828.127686,25872.1016,47.8690664,25872.1016,27572.5823,6bc5645d28560486,-2391.81494,16778218.0,1631152.65,16778218.0,939543928.0,f9dfb28253e614be,939516355.4177,1631104.7809336,16752345.8984,no,yes
14,after_input_rmsnorm,576,-0.302827299,2.24869585,0.0051252275,2.24869585,2.95213104,731a93a9172ea2bd,-0.000297194434,2.16529703,0.146202259,2.16529703,84.2125013,cd97a3f29228ca28,81.26037026,0.1410770315,0.08339881999999976,no,yes
14,q_proj_output,576,-0.602584004,0.434465319,-0.00222175442,0.602584004,-1.27973055,882873819eb848c5,-4.05078125,8388608.0,174762.778,8388608.0,100663360.0,42c28660da359c56,100663361.27973054,174762.78022175442,8388607.397415996,no,yes
14,k_proj_output,192,-2.19514179,4.42851114,0.0404948112,4.42851114,7.77500376,522d43210b84df6b,-4.40625,8388608.0,131071.95,8388608.0,25165814.4,e6027bf42d962f96,25165806.624996237,131071.9095051888,8388603.57148886,no,yes
14,v_proj_output,192,-1.25936782,1.5075258,0.00446179366,1.5075258,0.856664382,d7b204025b98a5a5,-5.33984375,8388608.0,174762.671,8388608.0,33554432.8,799af602e1579a04,33554431.943335615,174762.66653820634,8388606.4924742,no,yes
14,attention_output,576,-1.25936782,1.5075258,0.00446179366,1.5075258,2.56999315,f75b506134eedce9,-5.33984375,8388608.0,174762.671,8388608.0,100663298.0,1f232e22fe0e6438,100663295.43000685,174762.66653820634,8388606.4924742,no,yes
14,o_proj_output,576,-11.4303074,8.19112396,-0.0135552881,11.4303074,-7.80784597,ef39d98cad51caa9,-137.917969,8388608.0,43691.5916,8388608.0,25166356.8,7d1c74f11b43951f,25166364.60784597,43691.605155288096,8388596.5696926,no,yes
14,residual_after_attention,576,-827.835266,25860.6719,47.8555123,25860.6719,27564.7751,560bbf9478629522,-2386.67432,16778306.0,1674844.25,16778306.0,964710287.0,e2eecf33c0ff00ee,964682722.2249,1674796.3944877,16752445.3281,no,yes
14,after_post_attention_rmsnorm,576,-0.110014662,0.257276207,0.000593141981,0.257276207,0.341649781,0e46ff19a692abb5,-0.000751085754,1.4117378,0.099349681,1.4117378,57.2254163,10e0889ded4fdde6,56.883766519,0.098756539019,1.1544615930000002,no,yes
14,gate_proj_output,1536,-0.460449696,0.970195591,0.1004831,0.970195591,154.342041,3e580f22e0ece63a,-4.55859375,8388608.0,212991.908,8388608.0,327155570.0,3c174330552420d2,327155415.657959,212991.8075169,8388607.029804409,no,yes
14,up_proj_output,1536,-0.538689554,0.801219642,0.000656036379,0.801219642,1.00767188,489ca1c4525e0240,-5.53515625,8388608.0,185685.308,8388608.0,285212633.0,0b77a20cca3698ad,285212631.9923281,185685.30734396362,8388607.198780358,no,yes
14,silu_swiglu_output,1536,-0.252066553,0.229736879,5.22159082e-05,0.252066553,0.080203635,557f2f5d3398460d,-23494656.0,70368744200000.0,45813008700.0,70368744200000.0,70368781300000.0,eff3eee1b1333a42,70368781299999.92,45813008699.99995,70368744199999.75,no,yes
14,down_proj_output,576,-2.32283473,0.990877151,0.000238387563,2.32283473,0.137311236,cc6092c279f058db,-659.421875,8388608.0,58248.1921,8388608.0,33550958.7,08ae3e32d7b57d05,33550958.562688764,58248.19186161244,8388605.67716527,no,yes
14,residual_after_mlp,576,-827.894897,25858.3496,47.8557517,25858.3496,27564.913,539844fb72dc7d44,-2277.83447,16778056.0,1733092.45,16778056.0,998261251.0,a88eee8c49e4fc46,998233686.087,1733044.5942483,16752197.6504,no,yes
15,after_input_rmsnorm,576,-0.356603771,3.05249476,0.00637761243,3.05249476,3.67350476,5f39ffabaf5bd9a0,-0.000288140756,1.97282469,0.144578502,1.97282469,83.2772171,fcc3a08c6c80335d,79.60371234,0.13820088956999999,1.0796700700000001,no,yes
15,q_proj_output,576,-2.40040731,1.77542186,-0.0273677181,2.40040731,-15.7638056,194a1bf78dc7586a,-6.453125,8388608.0,218453.38,8388608.0,125829147.0,8708e6112c4e3a4e,125829162.7638056,218453.40736771811,8388605.59959269,no,yes
15,k_proj_output,192,-5.29734755,3.6848774,0.00984473483,5.29734755,1.89018909,46692b6ce29d716e,-4.984375,8388608.0,43690.6001,8388608.0,8388595.21,45eb743fa524ed7e,8388593.31981091,43690.590255265175,8388602.70265245,no,yes
15,v_proj_output,192,-2.22172499,1.17825294,0.0010848521,2.22172499,0.208291603,e028c3e9dfc09d36,-4.32421875,3.81640625,-0.0404459635,4.32421875,-7.765625,0891c84ca69a090a,7.973916603,0.0415308156,2.10249376,no,yes
15,attention_output,576,-2.22172499,1.17825294,0.0010848521,2.22172499,0.624874809,cc2be39b3319e616,-4.32421875,3.81640625,-0.0404459635,4.32421875,-23.296875,e414bfa58ce8506a,23.921749809,0.0415308156,2.10249376,no,yes
15,o_proj_output,576,-16.4194889,5.41889858,-0.0224175484,16.4194889,-12.9125079,e531f154977b6bb6,-16.984375,8388608.0,101945.392,8388608.0,58720546.1,ccee8f930729bf6d,58720559.0125079,101945.41441754841,8388591.5805111,no,yes
15,residual_after_attention,576,-827.704163,25841.9297,47.8333334,25841.9297,27552.0001,a8fe942c1a62e051,-2274.44385,16778058.0,1835037.83,16778058.0,1056981790.0,ccaa72c4e3f6ed4e,1056954237.9999,1834989.9966666,16752216.0703,no,yes
15,after_post_attention_rmsnorm,576,-0.114814818,0.23726213,0.00066686984,0.23726213,0.384117028,ee7ed75c5ad4775c,-0.000182780932,1.35059607,0.105747493,1.35059607,60.9105561,997ac3a4ca81ad80,60.526439072,0.10508062316,1.11333394,no,yes
15,gate_proj_output,1536,-0.436048478,0.871727109,0.0868537726,0.871727109,133.407395,0cf91b16e2e31b08,-5.12109375,8388608.0,207530.586,8388608.0,318766980.0,b8606c794c456cd7,318766846.592605,207530.4991462274,8388607.128272891,no,yes
